#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:P_deduplicated_no_nonsense" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:P_deduplicated_no_nonsense" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.Tree">
#                <trait dateFormat="yyyy-M-dd" id="dateTrait.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.TraitSet" traitname="date" value="AF212302=1999-12-08,AF376747=2001-05-04,AJ627196=2004-02-10,AY988601=2004-01-01,FJ513078=2007-01-01,FN869553=2008-01-01,JN808857=2008-01-01,JN808864=2010-01-01,MH396625=2018-05-17,MH523642=2018-05-17,MH891774=2018-05-17,MK575060=2013-04-11,MK575061=2013-04-11,MK575062=2013-04-11,MK575067=2013-04-11,MK575068=2013-04-11,MK673559=1999-03-25,MK673565=2004-02-09,MK673566=2004-03-29,MK673567=2004-04-19,MK673568=2008-02-28,MK673570=2011-02-11,MK673571=2011-02-01,MK673572=2011-02-01,MK673576=2011-01-01,MK673578=2011-03-08,MK673579=2012-01-20,MK673580=2012-01-20,MK673581=2012-01-21,MK673582=2012-04-05,MK673583=2013-01-22,MK673584=2015-01-05,MK673585=2015-03-18,MK673586=2015-03-21,MK673587=2015-01-19,MK673588=2015-02-27,MK673589=2014-02-06,MK673590=2014-02-07,MK673591=2014-02-04,MK673592=2014-01-20,MK801755=2003-01-01,MN549402=2019-06-10,MN549403=2019-06-10,MN549404=2019-06-10,MN549405=2019-06-10,MN549406=2019-06-10,MN549407=2019-06-10,MN549409=2019-06-10,MN549410=2019-06-10,MW535746=2017-05-21">
#                    <taxa id="TaxonSet.P_deduplicated_no_nonsense" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.P_deduplicated_no_nonsense"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:P_deduplicated_no_nonsense" name="distribution" x="@birthRate.t:P_deduplicated_no_nonsense">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:P_deduplicated_no_nonsense" name="distribution">
#            <parameter id="clockRate.c:P_deduplicated_no_nonsense" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	YuleModel	birthRate
5439000	-352.326892846782	NaN	-352.326892846782	NaN	1342.6071945099486	Infinity	-352.326892846782	0.0021293562421022534
5440000	-369.31238739508785	NaN	-369.31238739508785	NaN	2307.6513309698958	Infinity	-369.31238739508785	0.0018409403695854286
5441000	-353.09511608353114	NaN	-353.09511608353114	NaN	1931.0729559573367	Infinity	-353.09511608353114	0.0025251423930762254
5442000	-337.55619661746243	NaN	-337.55619661746243	NaN	1667.6624121579375	Infinity	-337.55619661746243	0.0032411310211910072
5443000	-381.7944554181791	NaN	-381.7944554181791	NaN	3944.8358867235925	Infinity	-381.7944554181791	0.0012080731850634345
5444000	-362.89354488834897	NaN	-362.89354488834897	NaN	1823.2898999596507	Infinity	-362.89354488834897	0.001707659967698678
5445000	-341.43245275140043	NaN	-341.43245275140043	NaN	1280.9778074124047	Infinity	-341.43245275140043	0.0024103258619634083
5446000	-309.25811784944875	NaN	-309.25811784944875	NaN	590.751035315649	Infinity	-309.25811784944875	0.005857021861695938
5447000	-311.1514710522963	NaN	-311.1514710522963	NaN	599.654066263838	Infinity	-311.1514710522963	0.006666829509533073
5448000	-288.87332668956367	NaN	-288.87332668956367	NaN	425.02606310348216	Infinity	-288.87332668956367	0.010042328665698722
5449000	-307.39502177263927	NaN	-307.39502177263927	NaN	792.4347852675561	Infinity	-307.39502177263927	0.00504449367585554
5450000	-322.0544410633387	NaN	-322.0544410633387	NaN	732.5797504974302	Infinity	-322.0544410633387	0.0045949102002906085
5451000	-312.13936462187326	NaN	-312.13936462187326	NaN	675.4154547448226	Infinity	-312.13936462187326	0.004799240963500312
5452000	-319.98780921815904	NaN	-319.98780921815904	NaN	849.5660116234765	Infinity	-319.98780921815904	0.0054980220973299505
5453000	-337.26043942346786	NaN	-337.26043942346786	NaN	1414.0520285556975	Infinity	-337.26043942346786	0.0029529454430510843
5454000	-361.73372514921743	NaN	-361.73372514921743	NaN	1687.3987478751753	Infinity	-361.73372514921743	0.0016846412539114751
5455000	-325.52132882947365	NaN	-325.52132882947365	NaN	767.727182110681	Infinity	-325.52132882947365	0.0036880555148509553
5456000	-335.6883197067002	NaN	-335.6883197067002	NaN	897.7092096321251	Infinity	-335.6883197067002	0.003260345704166327
5457000	-332.47821504799083	NaN	-332.47821504799083	NaN	1055.9270851946433	Infinity	-332.47821504799083	0.0031342232160418483
5458000	-368.2820538855222	NaN	-368.2820538855222	NaN	1887.9099967012037	Infinity	-368.2820538855222	0.0018832982855405628
5459000	-324.29147027106734	NaN	-324.29147027106734	NaN	1087.7559873922214	Infinity	-324.29147027106734	0.0037861231315482954
5460000	-338.90552286490913	NaN	-338.90552286490913	NaN	1264.2939103915164	Infinity	-338.90552286490913	0.0024811258799234503
5461000	-361.9106048898708	NaN	-361.9106048898708	NaN	1595.9747569370795	Infinity	-361.9106048898708	0.002032904788795456
5462000	-343.4120422670519	NaN	-343.4120422670519	NaN	1548.2047572896759	Infinity	-343.4120422670519	0.00253152888872766
5463000	-350.0539200033535	NaN	-350.0539200033535	NaN	1285.3860711908376	Infinity	-350.0539200033535	0.0029419416397107605
5464000	-338.6720860171335	NaN	-338.6720860171335	NaN	1006.737000261291	Infinity	-338.6720860171335	0.0024546234154723453
5465000	-347.53067444431514	NaN	-347.53067444431514	NaN	1649.9576065127849	Infinity	-347.53067444431514	0.0021088130663520803
5466000	-310.95677339473946	NaN	-310.95677339473946	NaN	880.8286047919753	Infinity	-310.95677339473946	0.006015540247295841
5467000	-342.93638507978517	NaN	-342.93638507978517	NaN	1574.912883464231	Infinity	-342.93638507978517	0.002160642843627305
5468000	-329.70340555525036	NaN	-329.70340555525036	NaN	989.4153503403272	Infinity	-329.70340555525036	0.002790384869970315
5469000	-324.9079554657773	NaN	-324.9079554657773	NaN	969.0191081086284	Infinity	-324.9079554657773	0.003583822621331214
5470000	-330.4075415649903	NaN	-330.4075415649903	NaN	952.5905473568129	Infinity	-330.4075415649903	0.002281059133765161
5471000	-315.1233074721248	NaN	-315.1233074721248	NaN	816.9951059102406	Infinity	-315.1233074721248	0.004676555654964714
5472000	-300.82272659350343	NaN	-300.82272659350343	NaN	591.1524537079208	Infinity	-300.82272659350343	0.006027349807215825
5473000	-304.6501808045481	NaN	-304.6501808045481	NaN	614.0514528199988	Infinity	-304.6501808045481	0.004967363085358084
5474000	-302.93333912626275	NaN	-302.93333912626275	NaN	619.1294850929048	Infinity	-302.93333912626275	0.004959865340448054
5475000	-312.0040445745175	NaN	-312.0040445745175	NaN	864.8508533875481	Infinity	-312.0040445745175	0.004402858671974705
5476000	-331.96087396384553	NaN	-331.96087396384553	NaN	1050.1650215483335	Infinity	-331.96087396384553	0.0034016273793308505
5477000	-315.72072860648586	NaN	-315.72072860648586	NaN	1065.1365695110865	Infinity	-315.72072860648586	0.004250098692584314
5478000	-309.81892878326477	NaN	-309.81892878326477	NaN	655.7216472636167	Infinity	-309.81892878326477	0.005709613362789882
5479000	-283.4131372925092	NaN	-283.4131372925092	NaN	478.013051795807	Infinity	-283.4131372925092	0.007137198359215278
5480000	-285.89405709424386	NaN	-285.89405709424386	NaN	443.46757767201393	Infinity	-285.89405709424386	0.008166460733249873
5481000	-299.27785372939877	NaN	-299.27785372939877	NaN	501.0982804690183	Infinity	-299.27785372939877	0.0066588599349203
5482000	-337.00291097704525	NaN	-337.00291097704525	NaN	1113.1982265229176	Infinity	-337.00291097704525	0.003627789453576745
5483000	-354.03526458024015	NaN	-354.03526458024015	NaN	1981.8610287859383	Infinity	-354.03526458024015	0.0016974986452010902
5484000	-337.17610433635474	NaN	-337.17610433635474	NaN	1156.2180656559924	Infinity	-337.17610433635474	0.00292392863542073
5485000	-364.3071963047748	NaN	-364.3071963047748	NaN	2328.969327934517	Infinity	-364.3071963047748	0.0018179702202250317
5486000	-375.15132231949224	NaN	-375.15132231949224	NaN	4059.89707495308	Infinity	-375.15132231949224	0.001069862738784928
5487000	-389.8824085901599	NaN	-389.8824085901599	NaN	2808.849820482322	Infinity	-389.8824085901599	0.001210348147978881
5488000	-380.7411394244822	NaN	-380.7411394244822	NaN	3406.0178028539417	Infinity	-380.7411394244822	9.035476519096848E-4
5489000	-395.7418157299954	NaN	-395.7418157299954	NaN	3009.817548188435	Infinity	-395.7418157299954	7.445661148651777E-4
5490000	-407.7665458562027	NaN	-407.7665458562027	NaN	5942.036645774238	Infinity	-407.7665458562027	7.71475746181784E-4
5491000	-409.33302005933854	NaN	-409.33302005933854	NaN	5169.573781248721	Infinity	-409.33302005933854	6.016175587906951E-4
5492000	-433.9882030014167	NaN	-433.9882030014167	NaN	9539.006384771814	Infinity	-433.9882030014167	3.9001372527822694E-4
5493000	-404.35040985489616	NaN	-404.35040985489616	NaN	5514.324270933754	Infinity	-404.35040985489616	6.999927235707962E-4
5494000	-358.30125634323565	NaN	-358.30125634323565	NaN	1774.4819686146097	Infinity	-358.30125634323565	0.0017921443096536847
5495000	-334.91183997128667	NaN	-334.91183997128667	NaN	1116.7990636751417	Infinity	-334.91183997128667	0.0037737283593953764
5496000	-338.867913635274	NaN	-338.867913635274	NaN	1214.67797254626	Infinity	-338.867913635274	0.002901969578720358
5497000	-375.01901867517927	NaN	-375.01901867517927	NaN	2213.710806341742	Infinity	-375.01901867517927	0.0011485292186706986
5498000	-383.74303578187113	NaN	-383.74303578187113	NaN	2367.664699400111	Infinity	-383.74303578187113	8.993809441372939E-4
5499000	-409.7827913734495	NaN	-409.7827913734495	NaN	6778.354527959485	Infinity	-409.7827913734495	6.520806008333419E-4
5500000	-395.5363478804193	NaN	-395.5363478804193	NaN	4763.734631976844	Infinity	-395.5363478804193	9.286647918110423E-4
5501000	-382.26628658967195	NaN	-382.26628658967195	NaN	3544.7813871619464	Infinity	-382.26628658967195	0.001488592111439193
5502000	-382.30318147001975	NaN	-382.30318147001975	NaN	2767.920487674745	Infinity	-382.30318147001975	0.001087900909557792
5503000	-415.3875569005198	NaN	-415.3875569005198	NaN	5475.969548607971	Infinity	-415.3875569005198	4.588542872453652E-4
5504000	-437.81310127173856	NaN	-437.81310127173856	NaN	8659.343235262022	Infinity	-437.81310127173856	4.170496826213128E-4
5505000	-456.2844170885087	NaN	-456.2844170885087	NaN	11015.55804118901	Infinity	-456.2844170885087	2.4724355950917545E-4
5506000	-444.49543901672786	NaN	-444.49543901672786	NaN	7872.946795946955	Infinity	-444.49543901672786	2.849856228764062E-4
5507000	-428.29481506245793	NaN	-428.29481506245793	NaN	6986.50535969547	Infinity	-428.29481506245793	3.3743857664024984E-4
5508000	-436.75173376908765	NaN	-436.75173376908765	NaN	11758.033382883124	Infinity	-436.75173376908765	3.1252141745957766E-4
5509000	-446.50681852733067	NaN	-446.50681852733067	NaN	14492.140670722172	Infinity	-446.50681852733067	2.75852377300869E-4
5510000	-414.67369152064896	NaN	-414.67369152064896	NaN	5027.060547655061	Infinity	-414.67369152064896	5.631028810829276E-4
5511000	-348.2699086187894	NaN	-348.2699086187894	NaN	1308.3892262093032	Infinity	-348.2699086187894	0.002346848862148082
5512000	-333.2547853089982	NaN	-333.2547853089982	NaN	918.6531170732009	Infinity	-333.2547853089982	0.0029297085926723344
5513000	-330.413251830313	NaN	-330.413251830313	NaN	1063.6902817956955	Infinity	-330.413251830313	0.003894750217076485
5514000	-294.61661387533604	NaN	-294.61661387533604	NaN	671.4781904622188	Infinity	-294.61661387533604	0.005911422309103552
5515000	-308.7650983132741	NaN	-308.7650983132741	NaN	871.845225345143	Infinity	-308.7650983132741	0.007154647245102768
5516000	-285.1982979797625	NaN	-285.1982979797625	NaN	376.85013166099196	Infinity	-285.1982979797625	0.009699409199331942
5517000	-286.0054292506972	NaN	-286.0054292506972	NaN	455.2022153262216	Infinity	-286.0054292506972	0.008790775083053098
5518000	-325.6463020043918	NaN	-325.6463020043918	NaN	1009.0557472076478	Infinity	-325.6463020043918	0.0035998655311090147
5519000	-325.05379582080366	NaN	-325.05379582080366	NaN	764.9427816077357	Infinity	-325.05379582080366	0.004366860423215385
5520000	-327.35331651699585	NaN	-327.35331651699585	NaN	979.0368680130094	Infinity	-327.35331651699585	0.003235367744584035
5521000	-324.84897154889643	NaN	-324.84897154889643	NaN	974.1168849671787	Infinity	-324.84897154889643	0.0032666566634092778
5522000	-329.78362706894416	NaN	-329.78362706894416	NaN	1137.0194591358195	Infinity	-329.78362706894416	0.003244880863377994
5523000	-332.35259433718375	NaN	-332.35259433718375	NaN	1166.8691271454893	Infinity	-332.35259433718375	0.0034244182580625976
5524000	-355.09623951743515	NaN	-355.09623951743515	NaN	1915.8163077799609	Infinity	-355.09623951743515	0.0019889879463620766
5525000	-378.7931478596007	NaN	-378.7931478596007	NaN	2879.7944166783936	Infinity	-378.7931478596007	9.408130408078197E-4
5526000	-379.90382779023724	NaN	-379.90382779023724	NaN	3223.8064872646746	Infinity	-379.90382779023724	0.001061287449845696
5527000	-379.3129722739483	NaN	-379.3129722739483	NaN	2531.12011194397	Infinity	-379.3129722739483	0.0010331801942390078
5528000	-323.89608308119483	NaN	-323.89608308119483	NaN	873.2577624646987	Infinity	-323.89608308119483	0.0033007799467574318
5529000	-356.2930439839269	NaN	-356.2930439839269	NaN	1424.4987395332778	Infinity	-356.2930439839269	0.0023463107567805986
5530000	-366.0164325905305	NaN	-366.0164325905305	NaN	1624.722530301907	Infinity	-366.0164325905305	0.0016773173199215235
5531000	-353.49237623017785	NaN	-353.49237623017785	NaN	1957.376395846992	Infinity	-353.49237623017785	0.0024644849379471647
5532000	-363.9766929615886	NaN	-363.9766929615886	NaN	2935.005656565998	Infinity	-363.9766929615886	0.0019869339546519
5533000	-366.66446485434096	NaN	-366.66446485434096	NaN	1928.8101256837183	Infinity	-366.66446485434096	0.0013212260524381912
5534000	-383.5524160890076	NaN	-383.5524160890076	NaN	3259.8970865305314	Infinity	-383.5524160890076	0.0012143810986627484
5535000	-334.3626845202539	NaN	-334.3626845202539	NaN	1103.3586397658678	Infinity	-334.3626845202539	0.002916061074426118
5536000	-362.63875280273595	NaN	-362.63875280273595	NaN	1800.8063301416348	Infinity	-362.63875280273595	0.0012937381111530117
5537000	-373.14192157815665	NaN	-373.14192157815665	NaN	3097.47084545248	Infinity	-373.14192157815665	0.001327236439132161
5538000	-405.4623846484147	NaN	-405.4623846484147	NaN	6124.487619497957	Infinity	-405.4623846484147	7.645763169917727E-4
5539000	-363.6845412910402	NaN	-363.6845412910402	NaN	2339.184544110741	Infinity	-363.6845412910402	0.0016440721589839492
5540000	-370.406554905149	NaN	-370.406554905149	NaN	2372.154622866395	Infinity	-370.406554905149	0.0015650033071465037
5541000	-350.6235206859413	NaN	-350.6235206859413	NaN	1627.3796431087646	Infinity	-350.6235206859413	0.001987405777116143
5542000	-323.39385262419904	NaN	-323.39385262419904	NaN	1081.837866782085	Infinity	-323.39385262419904	0.004091984877548578
5543000	-329.7341944311452	NaN	-329.7341944311452	NaN	1053.298180365369	Infinity	-329.7341944311452	0.003807626175865608
5544000	-294.38230097896906	NaN	-294.38230097896906	NaN	386.0139166864588	Infinity	-294.38230097896906	0.008696746839839368
5545000	-273.35124093800545	NaN	-273.35124093800545	NaN	270.8896058869009	Infinity	-273.35124093800545	0.011010539759475581
5546000	-293.36607356871014	NaN	-293.36607356871014	NaN	436.75941019617136	Infinity	-293.36607356871014	0.006493620199618655
5547000	-302.4263621785868	NaN	-302.4263621785868	NaN	611.0399424058704	Infinity	-302.4263621785868	0.005532351844564176
5548000	-339.69896105656323	NaN	-339.69896105656323	NaN	1291.5278566005354	Infinity	-339.69896105656323	0.0024377346700027295
5549000	-341.3682848722744	NaN	-341.3682848722744	NaN	1314.5333366467162	Infinity	-341.3682848722744	0.0023665117413172406
5550000	-334.3466513790393	NaN	-334.3466513790393	NaN	960.0223630743347	Infinity	-334.3466513790393	0.002837617297054428
5551000	-350.40663386193216	NaN	-350.40663386193216	NaN	1399.4751305019397	Infinity	-350.40663386193216	0.002010744274432012
5552000	-352.3661066638092	NaN	-352.3661066638092	NaN	2009.6961673432397	Infinity	-352.3661066638092	0.002067302388627013
5553000	-348.29255121936035	NaN	-348.29255121936035	NaN	1345.5260525741967	Infinity	-348.29255121936035	0.001961632072050463
5554000	-347.21560846610555	NaN	-347.21560846610555	NaN	1282.0956531835757	Infinity	-347.21560846610555	0.00224108179646774
5555000	-342.85196590922857	NaN	-342.85196590922857	NaN	1241.5222391341592	Infinity	-342.85196590922857	0.002436807862452646
5556000	-345.49380099424883	NaN	-345.49380099424883	NaN	1233.5265942580272	Infinity	-345.49380099424883	0.0022940020408260577
5557000	-331.2466585266074	NaN	-331.2466585266074	NaN	1021.3775659341998	Infinity	-331.2466585266074	0.0034444244289222486
5558000	-330.5008324232363	NaN	-330.5008324232363	NaN	1213.7266051489898	Infinity	-330.5008324232363	0.0035935867475029772
5559000	-338.172242746754	NaN	-338.172242746754	NaN	1270.2801590747554	Infinity	-338.172242746754	0.002604630729931443
5560000	-324.3958771935463	NaN	-324.3958771935463	NaN	1143.6225525655639	Infinity	-324.3958771935463	0.0033090286028774397
5561000	-347.0869382773209	NaN	-347.0869382773209	NaN	1694.8725760297025	Infinity	-347.0869382773209	0.002050890711034032
5562000	-328.5187816675256	NaN	-328.5187816675256	NaN	984.5632999668921	Infinity	-328.5187816675256	0.0026092222720702
5563000	-335.42379821049786	NaN	-335.42379821049786	NaN	908.1239788445837	Infinity	-335.42379821049786	0.002912589239557088
5564000	-342.6923733940175	NaN	-342.6923733940175	NaN	1028.3254375763322	Infinity	-342.6923733940175	0.0028016908253520817
5565000	-348.3999456773362	NaN	-348.3999456773362	NaN	1449.4048341872362	Infinity	-348.3999456773362	0.002131129549888525
5566000	-368.1531062913614	NaN	-368.1531062913614	NaN	2369.5606943612697	Infinity	-368.1531062913614	0.0016149142208470948
5567000	-365.13386085971376	NaN	-365.13386085971376	NaN	3107.279939584617	Infinity	-365.13386085971376	0.0019540119102732624
5568000	-353.4586572037132	NaN	-353.4586572037132	NaN	2188.350283642661	Infinity	-353.4586572037132	0.0021367390636119737
5569000	-327.04892942138713	NaN	-327.04892942138713	NaN	980.7034659433699	Infinity	-327.04892942138713	0.00410580736905621
5570000	-337.4003289604566	NaN	-337.4003289604566	NaN	1756.2113545059456	Infinity	-337.4003289604566	0.003905989465920217
5571000	-336.2337836754152	NaN	-336.2337836754152	NaN	1228.5731053726238	Infinity	-336.2337836754152	0.0027206803970909184
5572000	-371.79728487459295	NaN	-371.79728487459295	NaN	2454.393946128685	Infinity	-371.79728487459295	0.001436337557080304
5573000	-381.7098309514681	NaN	-381.7098309514681	NaN	2735.7236888920647	Infinity	-381.7098309514681	0.0012039819294715555
5574000	-412.74009943256453	NaN	-412.74009943256453	NaN	5221.739161405402	Infinity	-412.74009943256453	5.887619342773906E-4
5575000	-383.94112398162486	NaN	-383.94112398162486	NaN	3403.3518947251728	Infinity	-383.94112398162486	0.0012120170469270635
5576000	-358.16132662924497	NaN	-358.16132662924497	NaN	1840.9285485624566	Infinity	-358.16132662924497	0.0015161406900043395
5577000	-343.77718021174445	NaN	-343.77718021174445	NaN	1779.4807056634431	Infinity	-343.77718021174445	0.0022849635293811753
5578000	-382.39307105594906	NaN	-382.39307105594906	NaN	2487.8224227231035	Infinity	-382.39307105594906	0.0015085650672332202
5579000	-396.0620259221348	NaN	-396.0620259221348	NaN	3416.7002778508986	Infinity	-396.0620259221348	9.67182630724077E-4
5580000	-360.1237021422981	NaN	-360.1237021422981	NaN	1863.8451735108727	Infinity	-360.1237021422981	0.002181640198675388
5581000	-309.5987495439065	NaN	-309.5987495439065	NaN	542.2694133017885	Infinity	-309.5987495439065	0.0059059802823270054
5582000	-330.35453533028385	NaN	-330.35453533028385	NaN	685.9389851418006	Infinity	-330.35453533028385	0.0033903994641545326
5583000	-359.72940474725095	NaN	-359.72940474725095	NaN	1357.7151155687413	Infinity	-359.72940474725095	0.0019968792141041854
5584000	-338.28193800027896	NaN	-338.28193800027896	NaN	881.9506448007836	Infinity	-338.28193800027896	0.0025257582355819224
5585000	-323.2975844469838	NaN	-323.2975844469838	NaN	1004.4664951973249	Infinity	-323.2975844469838	0.0036243083785956038
5586000	-295.8091872464512	NaN	-295.8091872464512	NaN	395.3981006962157	Infinity	-295.8091872464512	0.0061409730231334345
5587000	-346.09200713819575	NaN	-346.09200713819575	NaN	853.6365055926649	Infinity	-346.09200713819575	0.002345134924091384
5588000	-324.15152026789866	NaN	-324.15152026789866	NaN	587.1685578202035	Infinity	-324.15152026789866	0.004591628337708506
5589000	-346.6581645745175	NaN	-346.6581645745175	NaN	1178.4718274060265	Infinity	-346.6581645745175	0.0021789510052702735
5590000	-377.339648910027	NaN	-377.339648910027	NaN	2534.8165373494394	Infinity	-377.339648910027	0.001316307371887209
5591000	-415.7541098510861	NaN	-415.7541098510861	NaN	5068.607285749825	Infinity	-415.7541098510861	6.765258786893313E-4
5592000	-390.6015708852359	NaN	-390.6015708852359	NaN	2821.9626285564304	Infinity	-390.6015708852359	8.76478721281592E-4
5593000	-382.8207304114157	NaN	-382.8207304114157	NaN	2366.230594909805	Infinity	-382.8207304114157	0.0012801025373451326
5594000	-366.67666798311177	NaN	-366.67666798311177	NaN	2048.197115449194	Infinity	-366.67666798311177	0.0015567627614757773
5595000	-356.1039324954217	NaN	-356.1039324954217	NaN	2110.691556506803	Infinity	-356.1039324954217	0.0016886448768894727
5596000	-345.4185306382438	NaN	-345.4185306382438	NaN	1966.6221685007972	Infinity	-345.4185306382438	0.0024980218550782526
5597000	-346.348546536599	NaN	-346.348546536599	NaN	1331.8660180549325	Infinity	-346.348546536599	0.002632475152793484
5598000	-408.06581792237023	NaN	-408.06581792237023	NaN	5091.723278045761	Infinity	-408.06581792237023	5.848790827251818E-4
5599000	-403.10519318722703	NaN	-403.10519318722703	NaN	3801.4525075841975	Infinity	-403.10519318722703	6.426710532013147E-4
5600000	-393.4286555045895	NaN	-393.4286555045895	NaN	3320.425956752764	Infinity	-393.4286555045895	9.562275130235426E-4
5601000	-377.0719018741634	NaN	-377.0719018741634	NaN	2455.4422907844933	Infinity	-377.0719018741634	0.0013688987989352909
